word,pos
that,ADJ
was,VERB
partly,ADV
reduced,VERB
by,ADP
i.v,PROPN
.,PUNCT
domperidone,NOUN
(,PUNCT
0.5,NUM
mg,PROPN
/,SYM
kg,PROPN
),PUNCT
.,PUNCT
Neither,DET
cardiac,ADJ
vagal,NOUN
nor,CCONJ
sympathetic,ADJ
tone,NOUN
was,VERB
altered,VERB
by,ADP
isoproterenol,NOUN
pretreatment,NOUN
.,PUNCT
In,ADP
isolated,ADJ
perfused,ADJ
heart,NOUN
preparations,NOUN
from,ADP
isoproterenol,NOUN
-,PUNCT
pretreated,VERB
rats,NOUN
",",PUNCT
the,DET
isoproterenol,NOUN
-,PUNCT
induced,VERB
maximal,ADJ
increase,NOUN
in,ADP
left,VERB
ventricular,ADJ
systolic,ADJ
pressure,NOUN
was,VERB
significantly,ADV
reduced,VERB
",",PUNCT
compared,VERB
with,ADP
saline,NOUN
-,PUNCT
pretreated,VERB
rats,NOUN
(,PUNCT
the,DET
EC50,PROPN
of,ADP
the,DET
isoproterenol,NOUN
-,PUNCT
induced,VERB
increase,NOUN
in,ADP
left,VERB
ventricular,ADJ
systolic,ADJ
pressure,NOUN
was,VERB
enhanced,VERB
approximately,ADV
22-fold,NUM
),PUNCT
.,PUNCT
These,DET
results,NOUN
show,VERB
that,ADP
15-day,NUM
isoproterenol,NOUN
pretreatment,NOUN
not,ADV
only,ADV
abolished,VERB
but,CCONJ
reversed,VERB
bromocriptine,NOUN
-,PUNCT
induced,VERB
tachycardia,NOUN
to,ADP
bradycardia,NOUN
",",PUNCT
an,DET
effect,NOUN
that,ADJ
is,VERB
mainly,ADV
related,VERB
to,ADP
further,ADJ
cardiac,ADJ
beta,NOUN
-,PUNCT
adrenoceptor,NOUN
desensitization,NOUN
rather,ADV
than,ADP
to,ADP
impairment,NOUN
of,ADP
autonomic,ADJ
regulation,NOUN
of,ADP
the,DET
heart,NOUN
.,PUNCT
They,PRON
suggest,VERB
that,ADP
",",PUNCT
in,ADP
normal,ADJ
conscious,ADJ
rats,NOUN
",",PUNCT
the,DET
central,ADJ
tachycardia,NOUN
of,ADP
bromocriptine,NOUN
appears,VERB
to,PART
predominate,VERB
and,CCONJ
to,PART
mask,VERB
the,DET
bradycardia,NOUN
of,ADP
this,DET
agonist,NOUN
at,ADP
peripheral,NOUN
dopamine,NOUN
D2,NOUN
receptors,NOUN
.,PUNCT
A,DET
developmental,ADJ
analysis,NOUN
of,ADP
clonidine,NOUN
's,PART
effects,NOUN
on,ADP
cardiac,ADJ
rate,NOUN
and,CCONJ
ultrasound,ADJ
production,NOUN
in,ADP
infant,NOUN
rats,NOUN
.,PUNCT
adrenoceptor,NOUN
agonist,NOUN
",",PUNCT
clonidine,NOUN
.,PUNCT
Previous,ADJ
investigations,NOUN
have,VERB
determined,VERB
that,ADP
",",PUNCT
in,ADP
response,NOUN
to,ADP
clonidine,NOUN
",",PUNCT
ultrasound,ADJ
production,NOUN
increases,NOUN
through,ADP
the,DET
2nd,ADJ
-,PUNCT
week,NOUN
postpartum,NOUN
and,CCONJ
decreases,VERB
thereafter,ADV
.,PUNCT
Given,VERB
that,DET
sympathetic,ADJ
neural,ADJ
dominance,NOUN
exhibits,VERB
a,DET
similar,ADJ
developmental,ADJ
pattern,NOUN
",",PUNCT
and,CCONJ
given,VERB
that,ADP
clonidine,NOUN
induces,VERB
sympathetic,ADJ
withdrawal,NOUN
and,CCONJ
bradycardia,NOUN
",",PUNCT
we,PRON
hypothesized,VERB
that,ADP
clonidine,NOUN
's,PART
developmental,ADJ
effects,NOUN
on,ADP
cardiac,ADJ
rate,NOUN
and,CCONJ
ultrasound,ADJ
production,NOUN
would,VERB
mirror,VERB
each,DET
other,ADJ
.,PUNCT
Therefore,ADV
",",PUNCT
in,ADP
the,DET
present,ADJ
experiment,NOUN
",",PUNCT
the,DET
effects,NOUN
of,ADP
clonidine,NOUN
administration,NOUN
(,PUNCT
0.5,NUM
mg,PROPN
/,SYM
kg,PROPN
),PUNCT
on,ADP
cardiac,ADJ
rate,NOUN
and,CCONJ
ultrasound,ADJ
production,NOUN
were,VERB
examined,VERB
in,ADP
2-,PROPN
",",PUNCT
8-,NUM
",",PUNCT
15-,NUM
",",PUNCT
and,CCONJ
20-day,NUM
-,PUNCT
old,ADJ
rats,NOUN
.,PUNCT
Age,PROPN
-,PUNCT
related,VERB
changes,NOUN
in,ADP
ultrasound,ADJ
production,NOUN
corresponded,VERB
with,ADP
changes,NOUN
in,ADP
cardiovascular,ADJ
variables,NOUN
",",PUNCT
including,VERB
baseline,NOUN
cardiac,ADJ
rate,NOUN
and,CCONJ
clonidine,NOUN
-,PUNCT
induced,VERB
bradycardia,NOUN
.,PUNCT
This,DET
experiment,NOUN
is,VERB
discussed,VERB
with,ADP
regard,NOUN
to,ADP
the,DET
hypothesis,NOUN
that,ADJ
ultrasound,ADJ
production,NOUN
is,VERB
the,DET
acoustic,ADJ
by,ADP
-,PUNCT
product,NOUN
of,ADP
a,DET
physiological,ADJ
maneuver,NOUN
that,ADJ
compensates,VERB
for,ADP
clonidine,NOUN
's,PART
detrimental,ADJ
effects,NOUN
on,ADP
cardiovascular,ADJ
function,NOUN
.,PUNCT
Differential,ADJ
effects,NOUN
of,ADP
systemically,ADV
administered,VERB
ketamine,NOUN
and,CCONJ
lidocaine,NOUN
on,ADP
dynamic,ADJ
and,CCONJ
static,ADJ
hyperalgesia,NOUN
induced,VERB
by,ADP
intradermal,ADJ
capsaicin,NOUN
in,ADP
humans,NOUN
.,PUNCT
We,PRON
have,VERB
examined,VERB
the,DET
effect,NOUN
of,ADP
systemic,ADJ
administration,NOUN
of,ADP
ketamine,NOUN
and,CCONJ
lidocaine,NOUN
on,ADP
brush,NOUN
-,PUNCT
evoked,VERB
(,PUNCT
dynamic,ADJ
),PUNCT
pain,NOUN
and,CCONJ
punctate,NOUN
-,PUNCT
evoked,VERB
(,PUNCT
static,ADJ
),PUNCT
hyperalgesia,NOUN
induced,VERB
by,ADP
capsaicin,NOUN
.,PUNCT
Capsaicin,PROPN
100,NUM
micrograms,NOUN
was,VERB
injected,VERB
intradermally,ADV
on,ADP
the,DET
volar,ADJ
forearm,NOUN
followed,VERB
by,ADP
an,DET
i.v,NOUN
.,PUNCT
infusion,NOUN
of,ADP
ketamine,NOUN
(,PUNCT
bolus,NOUN
0.1,NUM
mg,NUM
kg-1,NOUN
over,ADP
10,NUM
min,NOUN
followed,VERB
by,ADP
infusion,NOUN
of,ADP
7,NUM
micrograms,NOUN
kg-1,SYM
min-1,PUNCT
),PUNCT
",",PUNCT
lidocaine,NOUN
5,NUM
mg,NUM
kg-1,NOUN
or,CCONJ
saline,NOUN
for,ADP
50,NUM
min,NOUN
.,PUNCT
Infusion,PROPN
started,VERB
15,NUM
min,NOUN
after,ADP
injection,NOUN
of,ADP
capsaicin,NOUN
.,PUNCT
The,DET
following,VERB
were,VERB
measured,VERB
:,PUNCT
spontaneous,ADJ
pain,NOUN
",",PUNCT
pain,NOUN
evoked,VERB
by,ADP
punctate,NOUN
and,CCONJ
brush,NOUN
stimuli,NOUN
(,PUNCT
VAS,PROPN
),PUNCT
",",PUNCT
and,CCONJ
areas,NOUN
of,ADP
brush,NOUN
-,PUNCT
evoked,VERB
and,CCONJ
punctate,NOUN
-,PUNCT
evoked,VERB
hyperalgesia,NOUN
.,PUNCT
Ketamine,PROPN
reduced,VERB
both,CCONJ
the,DET
area,NOUN
of,ADP
brush,NOUN
-,PUNCT
evoked,VERB
and,CCONJ
punctate,NOUN
-,PUNCT
evoked,VERB
hyperalgesia,NOUN
significantly,ADV
and,CCONJ
it,PRON
tended,VERB
to,PART
reduce,VERB
brush,NOUN
-,PUNCT
evoked,VERB
pain,NOUN
.,PUNCT
Lidocaine,PROPN
reduced,VERB
the,DET
area,NOUN
of,ADP
punctate,NOUN
-,PUNCT
evoked,VERB
hyperalgesia,NOUN
significantly,ADV
.,PUNCT
It,PRON
tended,VERB
to,PART
reduce,VERB
VAS,PROPN
scores,NOUN
of,ADP
spontaneous,ADJ
pain,NOUN
but,CCONJ
had,VERB
no,DET
effect,NOUN
on,ADP
evoked,VERB
pain,NOUN
.,PUNCT
The,DET
differential,ADJ
effects,NOUN
of,ADP
ketamine,NOUN
and,CCONJ
lidocaine,NOUN
on,ADP
static,ADJ
and,CCONJ
dynamic,ADJ
hyperalgesia,NOUN
suggest,VERB
that,ADP
the,DET
two,NUM
types,NOUN
of,ADP
hyperalgesia,NOUN
are,VERB
mediated,VERB
by,ADP
separate,ADJ
mechanisms,NOUN
and,CCONJ
have,VERB
a,DET
distinct,ADJ
pharmacology,NOUN
.,PUNCT
Cyclosporine,PROPN
and,CCONJ
tacrolimus,NOUN
-,PUNCT
associated,VERB
thrombotic,ADJ
microangiopathy,NOUN
.,PUNCT
The,DET
development,NOUN
of,ADP
thrombotic,ADJ
microangiopathy,NOUN
(,PUNCT
TMA,PROPN
),PUNCT
associated,VERB
with,ADP
the,DET
use,NOUN
of,ADP
cyclosporine,NOUN
has,VERB
been,VERB
well,ADV
documented,VERB
.,PUNCT
Treatments,NOUN
have,VERB
included,VERB
discontinuation,NOUN
or,CCONJ
reduction,NOUN
of,ADP
cyclosporine,NOUN
dose,NOUN
with,ADP
or,CCONJ
without,ADP
concurrent,ADJ
plasma,NOUN
exchange,NOUN
",",PUNCT
plasma,NOUN
infusion,NOUN
",",PUNCT
anticoagulation,NOUN
",",PUNCT
and,CCONJ
intravenous,ADJ
immunoglobulin,NOUN
G,PROPN
infusion,NOUN
.,PUNCT
The,DET
last,ADJ
decade,NOUN
has,VERB
seen,VERB
the,DET
emergence,NOUN
of,ADP
tacrolimus,NOUN
as,ADP
a,DET
potent,ADJ
immunosuppressive,ADJ
agent,NOUN
with,ADP
mechanisms,NOUN
of,ADP
action,NOUN
virtually,ADV
identical,ADJ
to,ADP
those,DET
of,ADP
cyclosporine,NOUN
.,PUNCT
As,ADP
a,DET
result,NOUN
",",PUNCT
switching,VERB
to,ADP
tacrolimus,NOUN
has,VERB
been,VERB
reported,VERB
to,PART
be,VERB
a,DET
viable,ADJ
therapeutic,ADJ
option,NOUN
in,ADP
the,DET
setting,NOUN
of,ADP
cyclosporine,NOUN
-,PUNCT
induced,VERB
TMA,PROPN
.,PUNCT
With,ADP
the,DET
more,ADV
widespread,ADJ
application,NOUN
of,ADP
tacrolimus,NOUN
in,ADP
organ,NOUN
transplantation,NOUN
",",PUNCT
tacrolimus,NOUN
-,PUNCT
associated,VERB
TMA,PROPN
has,VERB
also,ADV
been,VERB
recognized,VERB
.,PUNCT
However,ADV
",",PUNCT
literature,NOUN
regarding,VERB
the,DET
incidence,NOUN
of,ADP
the,DET
recurrence,NOUN
of,ADP
TMA,PROPN
in,ADP
patients,NOUN
exposed,VERB
sequentially,ADV
to,ADP
cyclosporine,NOUN
and,CCONJ
tacrolimus,NOUN
is,VERB
limited,VERB
.,PUNCT
We,PRON
report,VERB
a,DET
case,NOUN
of,ADP
a,DET
living,VERB
donor,NOUN
renal,ADJ
transplant,NOUN
recipient,NOUN
who,NOUN
developed,VERB
cyclosporine,NOUN
-,PUNCT
induced,VERB
TMA,PROPN
that,ADJ
responded,VERB
to,ADP
the,DET
withdrawal,NOUN
of,ADP
cyclosporine,NOUN
in,ADP
conjunction,NOUN
with,ADP
plasmapheresis,NOUN
and,CCONJ
fresh,ADJ
frozen,ADJ
plasma,NOUN
replacement,NOUN
therapy,NOUN
.,PUNCT
Introduction,NOUN
of,ADP
tacrolimus,NOUN
as,ADP
an,DET
alternative,NOUN
immunosuppressive,ADJ
agent,NOUN
resulted,VERB
in,ADP
the,DET
recurrence,NOUN
of,ADP
TMA,PROPN
and,CCONJ
the,DET
subsequent,ADJ
loss,NOUN
of,ADP
the,DET
renal,ADJ
allograft,NOUN
.,PUNCT
Patients,NOUN
who,NOUN
are,VERB
switched,VERB
from,ADP
cyclosporine,NOUN
to,ADP
tacrolimus,NOUN
or,CCONJ
vice,NOUN
versa,NOUN
should,VERB
be,VERB
closely,ADV
monitored,VERB
for,ADP
the,DET
signs,NOUN
and,CCONJ
symptoms,NOUN
of,ADP
recurrent,ADJ
TMA,PROPN
.,PUNCT
Repeated,VERB
transient,ADJ
anuria,NOUN
following,VERB
losartan,ADJ
administration,NOUN
in,ADP
a,DET
patient,NOUN
with,ADP
a,DET
solitary,ADJ
kidney,NOUN
.,PUNCT
We,PRON
report,VERB
the,DET
case,NOUN
of,ADP
a,DET
70-year,ADJ
-,PUNCT
old,ADJ
hypertensive,ADJ
man,NOUN
with,ADP
a,DET
solitary,ADJ
kidney,NOUN
and,CCONJ
chronic,ADJ
renal,ADJ
insufficiency,NOUN
who,NOUN
developed,VERB
two,NUM
episodes,NOUN
of,ADP
transient,ADJ
anuria,NOUN
after,ADP
losartan,ADJ
administration,NOUN
.,PUNCT
He,PRON
was,VERB
hospitalized,VERB
for,ADP
a,DET
myocardial,ADJ
infarction,NOUN
with,ADP
pulmonary,ADJ
edema,NOUN
",",PUNCT
treated,VERB
with,ADP
high,ADJ
-,PUNCT
dose,NOUN
diuretics,NOUN
.,PUNCT
Due,ADP
to,ADP
severe,ADJ
systolic,ADJ
dysfunction,NOUN
losartan,NOUN
was,VERB
prescribed,VERB
.,PUNCT
Surprisingly,ADV
",",PUNCT
the,DET
first,ADJ
dose,NOUN
of,ADP
50,NUM
mg,NUM
of,ADP
losartan,NOUN
resulted,VERB
in,ADP
a,DET
sudden,ADJ
anuria,NOUN
",",PUNCT
which,ADJ
lasted,VERB
eight,NUM
hours,NOUN
despite,ADP
high,ADJ
-,PUNCT
dose,NOUN
furosemide,NOUN
and,CCONJ
amine,NOUN
infusion,NOUN
.,PUNCT
One,NUM
week,NOUN
later,ADV
",",PUNCT
by,ADP
mistake,NOUN
",",PUNCT
losartan,NOUN
was,VERB
prescribed,VERB
again,ADV
and,CCONJ
after,ADP
the,DET
second,ADJ
dose,NOUN
of,ADP
50,NUM
mg,NOUN
",",PUNCT
the,DET
patient,NOUN
developed,VERB
a,DET
second,ADJ
episode,NOUN
of,ADP
transient,ADJ
anuria,NOUN
lasting,VERB
10,NUM
hours,NOUN
.,PUNCT
During,ADP
these,DET
two,NUM
episodes,NOUN
",",PUNCT
his,ADJ
blood,NOUN
pressure,NOUN
diminished,VERB
but,CCONJ
no,DET
severe,ADJ
hypotension,NOUN
was,VERB
noted,VERB
.,PUNCT
Ultimately,ADV
",",PUNCT
an,DET
arteriography,NOUN
showed,VERB
a,DET
70,NUM
-,PUNCT
80%,NUM
renal,ADJ
artery,NOUN
stenosis,NOUN
.,PUNCT
In,ADP
this,DET
patient,NOUN
",",PUNCT
renal,ADJ
artery,NOUN
stenosis,NOUN
combined,VERB
with,ADP
heart,NOUN
failure,NOUN
and,CCONJ
diuretic,NOUN
therapy,NOUN
certainly,ADV
resulted,VERB
in,ADP
a,DET
strong,ADJ
activation,NOUN
of,ADP
the,DET
renin,NOUN
-,PUNCT
angiotensin,NOUN
system,NOUN
(,PUNCT
RAS,PROPN
),PUNCT
.,PUNCT
Under,ADP
such,ADJ
conditions,NOUN
",",PUNCT
angiotensin,NOUN
II,PROPN
receptor,NOUN
blockade,NOUN
by,ADP
losartan,NOUN
probably,ADV
induced,VERB
a,DET
critical,ADJ
fall,NOUN
in,ADP
glomerular,ADJ
filtration,NOUN
pressure,NOUN
.,PUNCT
This,DET
case,NOUN
report,NOUN
highlights,VERB
the,DET
fact,NOUN
that,ADP
the,DET
angiotensin,NOUN
II,PROPN
receptor,NOUN
antagonist,NOUN
losartan,NOUN
can,VERB
cause,VERB
serious,ADJ
unexpected,ADJ
complications,NOUN
in,ADP
patients,NOUN
with,ADP
renovascular,ADJ
disease,NOUN
and,CCONJ
should,VERB
be,VERB
used,VERB
with,ADP
extreme,ADJ
caution,NOUN
in,ADP
this,DET
setting,NOUN
.,PUNCT
In,ADP
vivo,ADJ
protection,NOUN
of,ADP
dna,NOUN
damage,NOUN
associated,VERB
apoptotic,NOUN
and,CCONJ
necrotic,ADJ
cell,NOUN
deaths,NOUN
during,ADP
acetaminophen,NOUN
-,PUNCT
induced,VERB
nephrotoxicity,NOUN
",",PUNCT
amiodarone,NOUN
-,PUNCT
induced,VERB
lung,NOUN
toxicity,NOUN
and,CCONJ
doxorubicin,NOUN
-,PUNCT
induced,VERB
cardiotoxicity,NOUN
by,ADP
a,DET
novel,NOUN
IH636,NOUN
grape,NOUN
seed,NOUN
proanthocyanidin,NOUN
extract,NOUN
.,PUNCT
Grape,PROPN
seed,NOUN
extract,NOUN
",",PUNCT
primarily,ADV
a,DET
mixture,NOUN
of,ADP
proanthocyanidins,NOUN
",",PUNCT
has,VERB
been,VERB
shown,VERB
to,PART
modulate,VERB
a,DET
wide,ADJ
-,PUNCT
range,NOUN
of,ADP
biological,ADJ
",",PUNCT
pharmacological,ADJ
and,CCONJ
toxicological,ADJ
effects,NOUN
which,ADJ
are,VERB
mainly,ADV
cytoprotective,ADJ
.,PUNCT
This,DET
study,NOUN
assessed,VERB
the,DET
ability,NOUN
of,ADP
IH636,PROPN
grape,NOUN
seed,NOUN
proanthocyanidin,NOUN
extract,NOUN
(,PUNCT
GSPE,PROPN
),PUNCT
to,PART
prevent,VERB
acetaminophen,NOUN
(,PUNCT
AAP)-induced,PROPN
nephrotoxicity,NOUN
",",PUNCT
amiodarone,NOUN
(,PUNCT
AMI)-induced,ADJ
lung,NOUN
toxicity,NOUN
",",PUNCT
and,CCONJ
doxorubicin,NOUN
(,PUNCT
DOX)-induced,VERB
cardiotoxicity,NOUN
in,ADP
mice,NOUN
.,PUNCT
Experimental,ADJ
design,NOUN
consisted,VERB
of,ADP
four,NUM
groups,NOUN
:,PUNCT
control,NOUN
(,PUNCT
vehicle,NOUN
alone,ADV
),PUNCT
",",PUNCT
GSPE,PROPN
alone,ADV
",",PUNCT
drug,NOUN
alone,ADV
and,CCONJ
GSPE+drug,PROPN
.,PUNCT
For,ADP
the,DET
cytoprotection,NOUN
study,NOUN
",",PUNCT
animals,NOUN
were,VERB
orally,ADV
gavaged,VERB
100,NUM
mg,PROPN
/,SYM
Kg,PROPN
GSPE,PROPN
for,ADP
7,NUM
-,SYM
10,NUM
days,NOUN
followed,VERB
by,ADP
i.p,NOUN
.,PUNCT
injections,NOUN
of,ADP
organ,NOUN
specific,ADJ
three,NUM
drugs,NOUN
(,PUNCT
AAP,PROPN
:,PUNCT
500,NUM
mg,NUM
/,SYM
Kg,PROPN
for,ADP
24,NUM
h,NOUN
;,PUNCT
AMI,PROPN
:,PUNCT
50,NUM
mg,NUM
/,SYM
Kg,PROPN
/,SYM
day,NOUN
for,ADP
four,NUM
days,NOUN
;,PUNCT
DOX,PROPN
:,PUNCT
20,NUM
mg,NUM
/,SYM
Kg,PROPN
for,ADP
48,NUM
h,NOUN
),PUNCT
.,PUNCT
Results,NOUN
indicate,VERB
that,ADP
GSPE,PROPN
preexposure,NOUN
prior,ADV
to,ADP
AAP,PROPN
",",PUNCT
AMI,PROPN
and,CCONJ
DOX,PROPN
",",PUNCT
provided,VERB
near,ADP
complete,ADJ
protection,NOUN
in,ADP
terms,NOUN
of,ADP
serum,NOUN
chemistry,NOUN
changes,NOUN
(,PUNCT
ALT,PROPN
",",PUNCT
BUN,PROPN
and,CCONJ
CPK,PROPN
),PUNCT
",",PUNCT
and,CCONJ
significantly,ADV
reduced,VERB
DNA,PROPN
fragmentation,NOUN
.,PUNCT
Histopathological,ADJ
examination,NOUN
of,ADP
kidney,NOUN
",",PUNCT
heart,NOUN
and,CCONJ
lung,NOUN
sections,NOUN
revealed,VERB
moderate,ADJ
to,ADP
massive,ADJ
tissue,NOUN
damage,NOUN
with,ADP
a,DET
variety,NOUN
of,ADP
morphological,ADJ
aberrations,NOUN
by,ADP
all,ADJ
the,DET
three,NUM
drugs,NOUN
in,ADP
the,DET
absence,NOUN
of,ADP
GSPE,PROPN
preexposure,NOUN
than,ADP
in,ADP
its,ADJ
presence,NOUN
.,PUNCT
GSPE+drug,NOUN
exposed,VERB
tissues,NOUN
exhibited,VERB
minor,ADJ
residual,ADJ
damage,NOUN
or,CCONJ
near,ADP
total,ADJ
recovery,NOUN
.,PUNCT
Interestingly,ADV
",",PUNCT
all,ADJ
the,DET
drugs,NOUN
",",PUNCT
such,ADJ
as,ADP
",",PUNCT
AAP,PROPN
",",PUNCT
AMI,PROPN
and,CCONJ
DOX,PROPN
induced,VERB
apoptotic,ADJ
death,NOUN
in,ADP
addition,NOUN
to,ADP
necrosis,NOUN
in,ADP
the,DET
respective,ADJ
organs,NOUN
which,ADJ
was,VERB
very,ADV
effectively,ADV
blocked,VERB
by,ADP
GSPE,PROPN
.,PUNCT
Since,ADP
AAP,PROPN
",",PUNCT
AMI,PROPN
and,CCONJ
DOX,PROPN
undergo,VERB
biotransformation,NOUN
and,CCONJ
are,VERB
known,VERB
to,PART
produce,VERB
damaging,ADJ
radicals,NOUN
in,ADP
vivo,NOUN
",",PUNCT
the,DET
protection,NOUN
by,ADP
GSPE,PROPN
may,VERB
be,VERB
linked,VERB
to,ADP
both,DET
inhibition,NOUN
of,ADP
metabolism,NOUN
and/or,CCONJ
detoxification,NOUN
of,ADP
cytotoxic,ADJ
radicals,NOUN
.,PUNCT
Additionally,ADV
",",PUNCT
this,DET
may,VERB
have,VERB
been,VERB
the,DET
first,ADJ
report,NOUN
on,ADP
AMI,PROPN
-,PUNCT
induced,VERB
apoptotic,ADJ
death,NOUN
in,ADP
the,DET
lung,NOUN
tissue,NOUN
.,PUNCT
Taken,VERB
together,ADV
",",PUNCT
these,DET
events,NOUN
undoubtedly,ADV
establish,VERB
GSPE,PROPN
's,PART
abundant,ADJ
bioavailability,NOUN
",",PUNCT
and,CCONJ
the,DET
power,NOUN
to,PART
defend,VERB
multiple,ADJ
target,NOUN
organs,NOUN
from,ADP
toxic,ADJ
assaults,NOUN
induced,VERB
by,ADP
structurally,ADV
diverse,ADJ
and,CCONJ
functionally,ADV
different,ADJ
entities,NOUN
in,ADP
vivo,NOUN
.,PUNCT
Palpebral,PROPN
twitching,VERB
in,ADP
a,DET
depressed,ADJ
adolescent,NOUN
on,ADP
citalopram,NOUN
.,PUNCT
Current,ADJ
estimates,NOUN
suggest,VERB
that,ADP
between,ADP
0.4%,NUM
and,CCONJ
8.3%,NUM
of,ADP
children,NOUN
and,CCONJ
adolescents,NOUN
are,VERB
affected,VERB
by,ADP
major,ADJ
depression,NOUN
.,PUNCT
We,PRON
report,VERB
a,DET
favorable,ADJ
response,NOUN
to,ADP
treatment,NOUN
with,ADP
citalopram,NOUN
by,ADP
a,DET
15-year,ADJ
-,PUNCT
old,ADJ
boy,NOUN
with,ADP
major,ADJ
depression,NOUN
who,NOUN
exhibited,VERB
palpebral,ADJ
twitching,NOUN
during,ADP
his,ADJ
first,ADJ
2,NUM
weeks,NOUN
of,ADP
treatment,NOUN
.,PUNCT
This,DET
may,VERB
have,VERB
been,VERB
a,DET
side,NOUN
effect,NOUN
of,ADP
citalopram,NOUN
as,ADP
it,PRON
remitted,VERB
with,ADP
redistribution,NOUN
of,ADP
doses,NOUN
.,PUNCT
Metamizol,PROPN
potentiates,VERB
morphine,ADJ
antinociception,NOUN
but,CCONJ
not,ADV
constipation,NOUN
after,ADP
chronic,ADJ
treatment,NOUN
.,PUNCT
This,DET
work,NOUN
evaluates,VERB
the,DET
antinociceptive,ADJ
and,CCONJ
constipating,ADJ
effects,NOUN
of,ADP
the,DET
combination,NOUN
of,ADP
3.2,NUM
mg,PROPN
/,SYM
kg,ADV
s.c,NOUN
.,PUNCT
morphine,NOUN
with,ADP
177.8,NUM
mg,NUM
metamizol,NOUN
in,ADP
acutely,ADV
and,CCONJ
chronically,ADV
treated,VERB
(,PUNCT
once,ADV
a,DET
day,NOUN
for,ADP
12,NUM
days,NOUN
),PUNCT
rats,NOUN
.,PUNCT
On,ADP
the,DET
13th,ADJ
day,NOUN
",",PUNCT
antinociceptive,ADJ
effects,NOUN
were,VERB
assessed,VERB
using,VERB
a,DET
model,NOUN
of,ADP
inflammatory,ADJ
nociception,NOUN
",",PUNCT
pain,NOUN
-,PUNCT
induced,VERB
functional,ADJ
impairment,NOUN
model,NOUN
",",PUNCT
and,CCONJ
the,DET
charcoal,ADJ
meal,NOUN
test,NOUN
was,VERB
used,VERB
to,PART
evaluate,VERB
the,DET
intestinal,ADJ
transit,NOUN
.,PUNCT
Simultaneous,ADJ
administration,NOUN
of,ADP
morphine,NOUN
with,ADP
metamizol,NOUN
resulted,VERB
in,ADP
a,DET
markedly,ADV
antinociceptive,ADJ
potentiation,NOUN
and,CCONJ
an,DET
increasing,NOUN
of,ADP
the,DET
duration,NOUN
of,ADP
action,NOUN
after,ADP
a,DET
single,ADJ
(,PUNCT
298+/-7,NOUN
vs.,X
139+/-36,NUM
units,NOUN
area,NOUN
(,PUNCT
ua,INTJ
),PUNCT
;,PUNCT
P<0.001,PUNCT
),PUNCT
and,CCONJ
repeated,VERB
administration,NOUN
(,PUNCT
280+/-17,NUM
vs.,ADP
131+/-22,NUM
Antinociceptive,ADJ
effect,NOUN
of,ADP
morphine,NOUN
was,VERB
reduced,VERB
in,ADP
chronically,ADV
treated,VERB
rats,NOUN
(,PUNCT
39+/-10,NUM
vs.,X
18+/-5,NUM
au,INTJ
),PUNCT
while,ADP
the,DET
combination,NOUN
-,PUNCT
induced,VERB
antinociception,NOUN
was,VERB
remained,VERB
similar,ADJ
as,ADP
an,DET
acute,ADJ
treatment,NOUN
(,PUNCT
298+/-7,NOUN
vs.,X
280+/-17,NUM
au,ADJ
),PUNCT
.,PUNCT
Acute,PROPN
antinociceptive,ADJ
effects,NOUN
of,ADP
the,DET
combination,NOUN
were,VERB
partially,ADV
prevented,VERB
by,ADP
3.2,NUM
mg,PROPN
/,SYM
kg,X
naloxone,NOUN
s.c,NOUN
.,PUNCT
In,ADP
independent,ADJ
groups,NOUN
",",PUNCT
morphine,NOUN
inhibited,VERB
the,DET
intestinal,ADJ
transit,NOUN
in,ADP
48+/-4%,NUM
and,CCONJ
38+/-4%,NUM
after,ADP
acute,ADJ
and,CCONJ
chronic,ADJ
treatment,NOUN
",",PUNCT
respectively,ADV
",",PUNCT
suggesting,VERB
that,ADP
tolerance,NOUN
did,VERB
not,ADV
develop,VERB
to,ADP
the,DET
constipating,NOUN
effects,NOUN
.,PUNCT
The,DET
combination,NOUN
inhibited,VERB
intestinal,ADJ
transit,NOUN
similar,ADJ
to,ADP
that,DET
produced,VERB
by,ADP
morphine,NOUN
regardless,ADV
of,ADP
the,DET
time,NOUN
of,ADP
treatment,NOUN
",",PUNCT
suggesting,VERB
that,ADP
metamizol,NOUN
did,VERB
not,ADV
potentiate,VERB
morphine,NOUN
-,PUNCT
induced,VERB
constipation,NOUN
.,PUNCT
These,DET
findings,NOUN
show,VERB
a,DET
significant,ADJ
interaction,NOUN
between,ADP
morphine,NOUN
and,CCONJ
metamizol,NOUN
in,ADP
chronically,ADV
treated,VERB
rats,NOUN
",",PUNCT
suggesting,VERB
that,ADP
this,DET
combination,NOUN
could,VERB
be,VERB
useful,ADJ
for,ADP
the,DET
treatment,NOUN
of,ADP
chronic,ADJ
pain,NOUN
.,PUNCT
Ifosfamide,PROPN
encephalopathy,NOUN
presenting,VERB
with,ADP
asterixis,NOUN
.,PUNCT
CNS,PROPN
toxic,ADJ
effects,NOUN
of,ADP
the,DET
antineoplastic,ADJ
agent,NOUN
ifosfamide,NOUN
(,PUNCT
IFX,PROPN
),PUNCT
are,VERB
frequent,ADJ
and,CCONJ
include,VERB
a,DET
variety,NOUN
of,ADP
neurological,ADJ
symptoms,NOUN
that,ADJ
can,VERB
limit,VERB
drug,NOUN
use,NOUN
.,PUNCT
We,PRON
report,VERB
